#sampled center of mass coordinates of the ligand in nm
4.405476375742355, 4.554656554064486, 5.085849668293391
4.39665036181222, 4.526008348624153, 5.099025390273745
4.369939371415905, 4.512473024712024, 5.103646768911129
4.36854159793686, 4.520539192802479, 5.117004978297865
4.391776862281022, 4.482176211976727, 5.116001406343992
4.4016617591159966, 4.497252114286095, 5.118459018545753
4.4123501927047055, 4.498381135785883, 5.152571493294182
4.4265027886585955, 4.535304254919255, 5.116587032913696
4.398343116410442, 4.524556427806277, 5.088483290616631
4.372056618974344, 4.554402019454251, 5.170299323784973
4.33836058596926, 4.518220666830354, 5.079371349471355
4.348175636974053, 4.4704281316626275, 5.120127291751272
4.417442416408024, 4.575982004883231, 5.099126737996964
4.369871177168756, 4.509692308907939, 5.14927577333269
4.419372769296803, 4.531837627929832, 5.130961485522649
4.391405503730543, 4.546806565116624, 5.139152611808634
4.384458644663671, 4.541198957822813, 5.15299591457184
4.388670955546286, 4.5366750171878945, 5.164970343914144
4.378665531154677, 4.507704366965688, 5.172729710757375
4.391720042734242, 4.483513612565186, 5.152509751139847
4.365773873962809, 4.522913320389075, 5.121942870842453
4.379471933733912, 4.535170035586802, 5.121340274191304
4.35985371128636, 4.552497709125843, 5.096140492091267
4.426754879115062, 4.552054640742423, 5.157377181548726
4.382324073727538, 4.539001666935135, 5.167846943570943
4.396078592593119, 4.50010343067771, 5.159238376771586
4.391693576403914, 4.483951237850408, 5.130795411997688
4.410111917963181, 4.508161872131128, 5.153191733967775
4.387752301144673, 4.4906887825131525, 5.14900232594781
4.36517747529652, 4.48351557752251, 5.118003949104368
4.4126002295307165, 4.485630775785386, 5.160580531176409
4.392837132935353, 4.510243074401467, 5.1166779853959685
4.375955729544874, 4.512367440758251, 5.113991969019686
4.445450776588002, 4.5666524334195975, 5.0870849835062595
4.467872377277829, 4.540576615918933, 5.039083336747207
4.458220404589966, 4.560177381470966, 5.096264306886505
4.433184160187003, 4.535218934542172, 5.082110295023522
4.4629850652808845, 4.576080349572065, 5.067693556675067
4.443671960452734, 4.600071154662434, 5.078984659549231
4.465861883310396, 4.578893517111263, 5.082289324095896
4.488699230599419, 4.5765867171558865, 5.060732647787434
4.474965099124367, 4.593379577429192, 5.0753656049907985
4.4679967626405785, 4.600687260747376, 5.092863583782203
4.463903093012721, 4.582102085382442, 5.0804328912934595
4.4618197527094825, 4.586536716726437, 5.0883605620021495
4.420571460516136, 4.608191460407815, 5.092331455209404
4.445565598968517, 4.614829265078505, 5.126629745283616
4.470265476741405, 4.620199109842098, 5.110274367530729
4.440561192820047, 4.602796380313865, 5.112279223572345
4.506740945415444, 4.615802924282528, 5.112118875651686
